price,is_cust_build,grade,view,waterfront,bedrooms,bathrooms,floors,sqft_living15,sqft_above,has_basement,years_since_renovated,condition
410000.0,0,7,0.0,0.0,2,1.0,1.0,1270,1010,1,0.0,3
299000.0,0,7,2.0,0.0,3,1.0,1.0,1410,1200,0,0.0,3
559000.0,0,7,1.0,0.0,2,1.0,1.0,1240,1060,1,0.0,4
575000.0,0,8,0.0,0.0,3,2.25,2.0,2540,1580,1,0.0,4
602000.0,0,8,0.0,0.0,3,2.5,2.0,1440,1640,0,0.0,3
492000.0,0,7,0.0,0.0,4,2.0,2.0,1240,1640,0,37.0,3
293500.0,0,7,0.0,0.0,3,2.5,2.0,1790,1610,0,0.0,3
481000.0,0,7,0.0,0.0,3,2.75,1.0,2540,1400,1,0.0,5
311100.0,0,7,0.0,0.0,4,2.25,1.0,2300,1380,1,0.0,4
375000.0,0,7,0.0,0.0,3,1.75,1.5,930,1620,1,0.0,4
1080000.0,0,10,2.0,0.0,3,3.0,1.5,2590,4020,0,0.0,3
500000.0,0,7,0.0,0.0,5,2.5,1.0,1920,1330,1,0.0,3
553000.0,0,7,0.0,0.0,3,1.0,1.0,2270,1380,0,0.0,4
760000.0,0,8,2.0,0.0,3,2.0,1.0,1780,1400,1,6.0,3
589500.0,0,7,1.0,0.0,4,1.5,1.0,1650,960,1,0.0,4
840000.0,0,9,0.0,0.0,5,2.75,1.0,2380,1680,1,0.0,3
1280000.0,0,9,3.0,0.0,3,2.5,2.0,4030,3870,0,0.0,3
260000.0,0,7,0.0,0.0,3,2.5,1.0,1930,1250,1,0.0,3
430000.0,0,8,0.0,0.0,3,2.25,3.0,1520,1550,0,0.0,3
781000.0,0,8,3.0,0.0,3,2.5,3.0,1670,1920,0,0.0,3
280000.0,0,6,0.0,0.0,2,1.0,1.0,970,790,0,0.0,3
392000.0,0,8,0.0,0.0,5,2.25,1.5,2040,2240,1,0.0,3
466200.0,0,7,0.0,0.0,3,1.5,1.0,1850,1340,0,0.0,4
641000.0,0,7,0.0,0.0,3,1.75,1.0,1320,940,1,0.0,5
350000.0,0,7,0.0,0.0,3,1.0,1.0,1890,840,1,0.0,3
450000.0,0,8,0.0,0.0,3,2.0,2.0,2010,1610,0,0.0,3
1800000.0,0,9,0.0,0.0,4,3.5,1.0,1980,2550,1,0.0,3
185000.0,0,8,0.0,0.0,3,1.5,2.0,1270,1200,0,0.0,3
290000.0,0,7,0.0,0.0,2,1.0,1.0,1250,1250,0,0.0,5
545000.0,0,8,0.0,0.0,3,2.5,1.0,2270,1850,1,0.0,4
609950.0,0,7,0.0,0.0,3,2.25,1.0,2210,1330,1,0.0,4
605000.0,0,7,0.0,0.0,4,2.0,1.0,1390,990,1,0.0,5
550000.0,0,8,0.0,0.0,4,2.5,1.0,2120,1450,1,0.0,4
905000.0,0,9,1.0,0.0,4,2.75,2.0,2340,2730,0,0.0,3
384200.0,0,8,0.0,0.0,3,2.5,2.0,2440,2430,0,0.0,4
370000.0,0,7,0.0,0.0,3,1.0,1.0,1380,1170,0,0.0,3
717500.0,0,8,2.0,0.0,3,1.0,1.5,2090,1890,1,0.0,3
365500.0,0,6,0.0,0.0,2,1.0,1.0,2110,1140,0,0.0,4
580000.0,0,7,0.0,0.0,2,1.5,1.5,1780,1460,0,0.0,3
415000.0,0,9,0.0,0.0,4,1.5,1.5,1670,2700,0,0.0,5
272000.0,0,6,0.0,0.0,2,1.0,1.0,740,670,0,0.0,4
600000.0,0,7,0.0,0.0,3,1.75,1.0,1770,1040,1,0.0,4
744000.0,0,8,0.0,0.0,4,3.0,2.5,1680,1980,0,15.0,3
830000.0,0,9,0.0,0.0,3,3.0,1.5,3730,2080,0,0.0,3
322000.0,0,7,0.0,0.0,3,3.25,3.0,1380,1380,0,0.0,3
270000.0,0,8,0.0,0.0,3,2.5,1.0,1450,1808,0,0.0,3
272450.0,0,7,0.0,0.0,3,1.0,1.5,1310,1350,0,0.0,3
605000.0,0,7,0.0,0.0,3,3.0,2.0,1300,1400,0,0.0,3
510000.0,0,7,0.0,0.0,3,1.75,1.0,1950,1950,0,0.0,4
1130000.0,0,10,0.0,0.0,4,3.5,2.0,1770,2340,1,0.0,3
1690000.0,0,9,0.0,0.0,4,2.5,2.0,2580,3000,0,26.0,3
162000.0,0,6,0.0,0.0,4,1.0,1.0,1460,1460,0,0.0,4
337500.0,0,7,0.0,0.0,3,1.75,1.0,1710,1050,1,0.0,4
312000.0,0,7,0.0,0.0,3,2.25,1.0,1900,1180,1,0.0,4
740000.0,0,10,0.0,0.0,4,3.0,2.0,3350,3350,0,0.0,3
700000.0,0,10,0.0,0.0,4,3.0,2.0,3350,3350,0,0.0,3
328000.0,0,7,0.0,0.0,4,1.0,1.0,1570,1360,0,0.0,3
241000.0,0,7,0.0,0.0,3,1.0,1.0,1650,1020,0,0.0,3
265000.0,0,7,0.0,0.0,3,2.25,1.0,1750,1270,1,0.0,4
246000.0,0,7,0.0,0.0,5,1.75,1.0,1760,2030,0,0.0,4
271000.0,0,6,0.0,0.0,4,1.75,1.0,1650,970,1,0.0,3
270000.0,0,7,0.0,0.0,2,1.0,1.0,1690,1260,1,0.0,3
395000.0,0,7,0.0,0.0,4,2.0,1.5,1440,2240,0,28.0,3
340000.0,0,7,0.0,0.0,3,2.0,1.0,1400,1460,0,0.0,3
340000.0,0,7,0.0,0.0,3,1.75,1.0,1640,1240,1,0.0,3
335000.0,0,8,0.0,0.0,2,2.25,2.0,1420,1420,0,0.0,3
435000.0,0,6,0.0,0.0,2,1.0,1.5,1730,1060,0,0.0,4
527950.0,0,7,0.0,0.0,4,1.75,1.0,1500,880,1,0.0,5
600000.0,0,8,4.0,0.0,2,2.25,2.0,1610,2320,0,0.0,4
667000.0,0,8,0.0,0.0,3,1.75,1.0,1430,1300,0,0.0,3
1150000.0,0,9,2.0,0.0,10,5.25,1.0,2730,2500,1,0.0,3
417000.0,0,8,0.0,0.0,3,2.5,2.0,1830,2040,0,0.0,3
451000.0,0,6,0.0,0.0,4,1.75,1.0,1880,1260,0,0.0,3
580000.0,0,7,0.0,0.0,2,1.0,1.0,1650,950,1,0.0,3
570000.0,0,8,0.0,0.0,4,2.25,2.0,2790,2380,0,0.0,4
750000.0,0,7,1.0,0.0,5,3.25,2.0,2750,2150,1,0.0,3
685000.0,0,9,0.0,0.0,3,2.5,2.0,2910,2810,0,0.0,3
275000.0,0,7,0.0,0.0,3,2.0,1.0,1310,1340,0,0.0,3
739888.0,0,8,4.0,0.0,3,2.5,2.0,3740,1690,1,0.0,4
715000.0,0,8,0.0,0.0,2,2.5,1.0,2315,2160,0,0.0,3
800000.0,0,7,0.0,0.0,4,2.0,1.0,1890,1450,1,40.0,3
350000.0,0,7,0.0,0.0,3,1.5,1.0,1850,1120,1,0.0,3
220000.0,0,6,2.0,0.0,3,1.0,1.0,1710,1000,0,0.0,4
452500.0,0,7,0.0,0.0,3,2.5,2.0,2480,2240,0,0.0,3
280000.0,0,7,0.0,0.0,4,2.5,2.0,2200,2200,0,0.0,3
248000.0,0,6,0.0,0.0,1,1.0,1.0,1900,790,0,0.0,3
305000.0,0,7,0.0,0.0,2,1.0,1.0,1290,740,1,0.0,3
435010.0,0,7,0.0,0.0,3,1.0,1.0,1220,1120,1,0.0,3
678100.0,0,8,0.0,0.0,3,1.75,1.5,1660,1210,1,0.0,5
325000.0,0,8,0.0,0.0,3,2.25,3.0,1439,1352,0,0.0,3
529950.0,0,7,0.0,0.0,3,2.0,1.0,1550,1180,1,0.0,3
440000.0,0,7,0.0,0.0,3,1.75,1.0,1730,1640,0,0.0,5
585000.0,0,7,0.0,0.0,3,1.0,1.5,1360,1350,0,0.0,3
462608.0,0,8,0.0,0.0,3,2.5,2.0,1540,1390,1,0.0,3
350500.0,0,7,0.0,0.0,3,1.75,1.0,1410,1040,1,0.0,3
210000.0,0,7,0.0,0.0,3,1.0,1.0,1200,1040,0,0.0,3
510000.0,0,8,0.0,0.0,3,2.5,2.0,2060,1890,0,0.0,3
280000.0,0,7,0.0,0.0,3,2.25,1.0,1830,1810,0,0.0,4
385000.0,0,7,0.0,0.0,3,1.75,1.0,1730,1130,1,22.0,3
349000.0,0,6,0.0,0.0,3,1.0,1.0,1010,1010,0,0.0,4
252000.0,0,7,0.0,0.0,3,2.25,1.0,2090,910,1,0.0,3
1100000.0,0,10,1.0,0.0,4,2.5,2.0,2540,1940,1,0.0,3
375000.0,0,7,0.0,0.0,3,2.25,2.0,1300,1330,0,0.0,3
336000.0,0,8,0.0,0.0,4,2.25,2.0,2040,2210,0,0.0,4
732000.0,0,8,4.0,0.0,3,3.75,2.5,2010,2020,1,0.0,4
200000.0,0,6,0.0,0.0,2,1.0,1.0,1240,1000,0,0.0,3
681716.0,0,9,0.0,0.0,4,2.5,2.0,3030,3150,0,0.0,3
235000.0,0,6,0.0,0.0,3,1.75,1.0,1460,1520,0,0.0,4
257500.0,0,7,0.0,0.0,3,1.0,1.0,1190,1210,1,0.0,3
315000.0,0,7,0.0,0.0,3,1.0,1.0,1710,1070,0,0.0,3
299950.0,0,6,0.0,0.0,3,1.0,1.0,2090,740,1,0.0,4
530000.0,0,7,0.0,0.0,4,2.25,1.0,2120,1430,1,0.0,3
766500.0,0,8,0.0,0.0,2,1.75,1.0,1970,1530,1,0.0,4
860000.0,0,10,2.0,0.0,4,2.5,1.0,3290,2290,1,0.0,3
690000.0,0,9,0.0,0.0,3,2.5,2.0,1230,2590,0,13.0,3
551000.0,0,7,0.0,0.0,4,1.75,1.0,1770,1020,1,0.0,3
530000.0,0,7,0.0,0.0,3,2.75,1.0,2100,2100,0,0.0,4
568000.0,0,7,0.0,0.0,3,1.0,1.5,1830,1340,0,0.0,3
749950.0,0,9,2.0,0.0,3,2.5,2.0,2530,2770,0,0.0,3
535000.0,0,9,0.0,0.0,3,2.5,1.0,2940,2400,0,0.0,3
234300.0,0,7,0.0,0.0,3,1.0,1.0,1520,1140,0,0.0,3
190000.0,0,6,0.0,0.0,2,1.0,1.0,1150,930,0,0.0,3
525000.0,0,7,0.0,0.0,4,1.75,1.0,1430,1820,0,0.0,5
610000.0,0,7,0.0,0.0,4,1.0,1.5,1430,1390,0,0.0,4
520000.0,0,8,0.0,0.0,3,2.5,3.0,1480,1480,0,0.0,3
375000.0,0,6,0.0,0.0,2,1.0,1.0,1360,760,0,0.0,3
600000.0,0,7,0.0,0.0,3,1.75,1.0,1730,1150,1,0.0,3
664000.0,0,8,0.0,0.0,4,2.5,1.0,2000,1250,1,0.0,5
698000.0,0,7,0.0,0.0,2,1.0,1.0,1660,1010,1,0.0,3
418000.0,0,7,0.0,0.0,3,2.0,3.0,1320,1250,0,0.0,3
271675.0,0,7,0.0,0.0,3,1.75,1.0,2090,1460,1,0.0,4
450000.0,0,6,0.0,0.0,3,1.0,1.0,1450,1540,0,0.0,4
759000.0,0,9,0.0,0.0,3,2.25,1.5,3880,2950,0,0.0,3
599950.0,0,7,0.0,0.0,6,3.0,1.0,2080,1230,1,0.0,3
810000.0,0,8,0.0,0.0,4,2.75,1.5,1740,2170,1,0.0,3
331292.0,0,7,0.0,0.0,3,1.75,1.0,1770,1660,0,0.0,3
348000.0,0,7,0.0,0.0,3,1.75,1.0,1320,930,1,0.0,3
435000.0,0,7,0.0,0.0,2,1.0,1.0,1330,720,0,0.0,4
530000.0,0,8,0.0,0.0,3,2.5,2.0,2160,2160,0,0.0,3
227000.0,0,7,0.0,0.0,3,1.75,2.0,1470,1510,0,0.0,3
285000.0,0,7,0.0,0.0,3,1.5,1.0,1870,1870,0,0.0,3
740000.0,0,8,0.0,0.0,4,2.25,1.0,2670,1640,1,0.0,3
246000.0,0,6,0.0,0.0,3,1.0,1.5,1640,990,0,0.0,4
260000.0,0,7,0.0,0.0,3,1.0,1.0,1460,1080,1,0.0,3
366000.0,0,7,0.0,0.0,3,2.0,1.0,1820,1350,0,0.0,3
594950.0,0,7,2.0,0.0,4,3.25,2.0,2220,2557,0,27.0,3
608000.0,0,7,0.0,0.0,3,2.75,2.0,1500,1710,1,0.0,4
313100.0,0,6,0.0,0.0,3,2.0,1.0,1860,1720,0,0.0,5
185000.0,0,7,0.0,0.0,3,1.75,1.0,1230,1170,0,0.0,3
455000.0,0,6,0.0,0.0,2,1.0,1.0,1550,1140,0,0.0,3
235000.0,0,8,0.0,0.0,3,2.5,1.0,2270,1570,1,0.0,4
230000.0,0,7,0.0,0.0,3,1.0,1.0,1300,1020,0,0.0,4
770000.0,0,7,0.0,0.0,4,2.25,1.0,2010,1460,1,0.0,5
240000.0,0,7,0.0,0.0,4,2.25,2.0,1860,1830,0,0.0,3
461000.0,0,7,0.0,0.0,3,2.5,2.0,1650,1690,0,0.0,3
1580000.0,0,8,3.0,0.0,4,2.5,1.0,2900,1450,1,0.0,5
452000.0,0,7,0.0,0.0,3,2.5,2.0,1690,1690,0,0.0,3
765000.0,0,9,2.0,0.0,4,2.5,2.0,3010,2660,0,0.0,3
1050000.0,0,9,1.0,0.0,4,4.0,1.0,3540,2300,1,0.0,4
546000.0,0,7,0.0,0.0,3,3.0,1.0,1530,1150,1,0.0,4
781000.0,0,8,0.0,0.0,3,2.5,1.5,2070,1780,1,0.0,5
538000.0,0,7,0.0,0.0,4,1.75,1.0,1750,1880,0,0.0,4
790000.0,0,8,0.0,0.0,4,2.5,1.0,2210,1470,1,0.0,5
696500.0,0,7,0.0,0.0,4,2.75,1.5,1560,1630,1,0.0,5
276000.0,0,7,0.0,0.0,3,2.0,1.0,1660,1370,0,0.0,4
269000.0,0,6,0.0,0.0,2,1.0,1.0,1290,770,0,0.0,3
829000.0,0,8,2.0,0.0,4,2.75,1.0,2930,1610,1,0.0,4
122000.0,0,6,0.0,0.0,2,1.0,1.0,740,740,0,0.0,3
352500.0,0,7,0.0,0.0,3,1.5,1.0,1630,1360,0,0.0,3
249000.0,0,6,0.0,0.0,4,2.0,1.0,1250,1280,0,0.0,5
360000.0,0,7,0.0,0.0,4,2.0,1.0,1940,1080,1,0.0,3
629500.0,0,10,0.0,0.0,3,2.0,1.0,3030,2020,0,0.0,3
1140000.0,0,9,0.0,0.0,4,2.25,2.0,3830,3310,0,64.0,5
1550000.0,0,8,0.0,0.0,2,2.25,1.0,2060,1560,1,34.0,4
275000.0,0,7,0.0,0.0,3,1.5,1.0,1370,1320,0,0.0,4
697000.0,0,8,0.0,0.0,4,2.5,2.0,3110,3160,0,0.0,3
379500.0,0,7,0.0,0.0,2,1.0,1.0,2440,840,1,0.0,3
720000.0,0,10,0.0,0.0,3,2.75,1.0,1890,1640,1,0.0,3
675000.0,0,9,0.0,0.0,4,2.5,2.0,2870,3000,0,0.0,3
1170000.0,0,9,0.0,0.0,5,2.5,2.5,2240,2810,0,0.0,3
1100000.0,0,8,1.0,0.0,3,2.0,2.0,2390,2390,0,0.0,5
520000.0,0,7,0.0,0.0,4,1.0,1.5,1380,1260,1,0.0,5
415000.0,0,7,0.0,0.0,3,1.75,1.5,1340,1590,1,0.0,4
415000.0,0,8,0.0,0.0,3,2.5,2.0,1220,1060,0,0.0,3
450000.0,0,7,1.0,0.0,3,2.25,1.0,2060,1220,1,0.0,4
485000.0,0,8,0.0,0.0,2,1.0,1.0,1890,1080,0,0.0,3
294000.0,0,7,0.0,0.0,3,2.25,2.0,1930,1700,0,0.0,3
690000.0,0,8,0.0,0.0,3,1.0,2.0,2190,1580,0,0.0,3
481000.0,0,8,0.0,0.0,2,2.25,3.0,1290,1290,0,0.0,3
575000.0,0,7,0.0,0.0,4,2.75,1.0,1830,1000,1,0.0,4
785000.0,0,7,0.0,0.0,3,2.0,1.5,1930,2090,0,0.0,5
480000.0,0,7,0.0,0.0,3,1.75,1.0,1960,1960,0,0.0,3
720000.0,0,8,0.0,0.0,3,2.25,2.0,2620,2120,0,0.0,4
536000.0,0,7,3.0,0.0,3,2.75,2.0,399,2290,0,0.0,4
324900.0,0,7,0.0,0.0,4,2.5,2.0,1570,1880,0,0.0,3
265000.0,0,6,0.0,0.0,2,1.0,1.0,920,770,0,0.0,3
545000.0,0,7,0.0,0.0,3,2.5,1.5,1330,1010,1,0.0,5
465000.0,0,7,0.0,0.0,2,1.5,1.0,1890,1450,0,0.0,3
292500.0,0,7,0.0,0.0,3,2.25,2.0,1520,1690,0,0.0,3
860000.0,0,7,0.0,0.0,4,1.75,1.5,2090,1880,0,0.0,4
1050000.0,0,10,0.0,0.0,4,3.25,2.0,3400,4160,0,0.0,3
495000.0,0,7,0.0,0.0,4,2.5,2.0,2080,2140,0,0.0,3
342000.0,0,7,0.0,0.0,2,2.0,3.0,1430,1320,0,0.0,3
320000.0,0,7,0.0,0.0,4,2.5,2.0,2000,2000,0,0.0,3
444000.0,0,8,0.0,0.0,3,2.0,2.0,1320,1460,0,0.0,3
804100.0,0,10,0.0,0.0,4,2.5,2.0,3320,3070,0,0.0,3
432000.0,0,7,0.0,0.0,3,2.5,1.0,2060,1660,0,0.0,4
634950.0,0,8,0.0,0.0,3,3.0,1.5,1570,1410,1,0.0,5
780000.0,0,8,0.0,0.0,6,4.0,1.0,2030,1960,1,0.0,3
611000.0,0,8,0.0,0.0,4,2.5,2.0,2330,2460,0,0.0,3
475999.0,0,7,0.0,0.0,4,1.75,1.5,1700,1090,1,0.0,3
565000.0,0,9,0.0,0.0,3,2.0,1.0,2750,1670,1,0.0,3
630000.0,0,8,0.0,0.0,4,2.5,2.0,2290,2290,0,0.0,3
840000.0,0,10,0.0,0.0,4,3.5,2.0,3550,3120,1,0.0,3
790000.0,0,10,3.0,0.0,3,2.5,1.5,1500,2640,0,0.0,3
450000.0,0,7,0.0,0.0,5,2.5,1.0,2220,1930,0,52.0,4
1270000.0,0,8,0.0,0.0,4,3.25,1.5,2400,1920,1,0.0,5
520000.0,0,7,0.0,0.0,3,2.0,1.0,1510,930,1,0.0,5
446800.0,0,7,0.0,0.0,4,2.0,1.0,2220,1260,1,0.0,3
652000.0,0,8,0.0,0.0,3,1.0,1.0,2200,1200,1,0.0,3
1170000.0,0,10,3.0,0.0,3,2.75,2.0,2415,2830,1,0.0,4
745000.0,0,10,0.0,0.0,4,3.25,2.0,3450,3490,0,0.0,3
594000.0,0,8,0.0,0.0,3,2.25,2.0,1160,1060,1,0.0,3
257000.0,0,6,0.0,0.0,2,1.0,1.0,1270,800,1,0.0,3
485000.0,0,7,0.0,0.0,4,1.75,2.0,1640,1430,0,0.0,3
330000.0,0,6,0.0,0.0,3,1.0,1.0,1768,1060,0,0.0,3
381000.0,0,6,0.0,0.0,3,2.0,1.0,1550,940,1,0.0,3
849900.0,0,9,0.0,0.0,2,2.0,2.0,2030,2280,0,0.0,3
793000.0,0,8,0.0,0.0,4,2.5,1.5,2000,1490,1,0.0,4
920000.0,0,7,4.0,0.0,3,2.25,2.0,1950,2200,1,0.0,4
455000.0,0,6,0.0,0.0,2,1.0,1.0,1420,830,0,0.0,4
375000.0,0,8,0.0,0.0,2,1.5,2.0,1470,960,1,0.0,3
400000.0,0,8,0.0,0.0,2,2.5,2.0,1250,1170,0,0.0,3
447000.0,0,7,0.0,0.0,3,1.0,1.0,1320,1220,0,0.0,4
470000.0,0,7,0.0,0.0,3,1.75,1.0,2510,1310,0,0.0,4
665000.0,0,8,0.0,0.0,4,2.5,2.0,2990,3130,0,0.0,3
295500.0,0,6,0.0,0.0,3,1.75,1.5,2990,1290,1,31.0,3
200000.0,0,8,0.0,0.0,4,2.5,2.0,1870,1720,0,0.0,3
620000.0,0,9,0.0,0.0,3,2.25,2.0,2000,1590,1,0.0,3
434900.0,0,7,0.0,0.0,3,2.0,1.0,1280,1140,1,0.0,3
1330000.0,0,9,0.0,0.0,4,2.25,2.0,3240,2360,1,0.0,5
1650000.0,0,10,0.0,0.0,4,3.25,2.0,2600,3910,0,0.0,3
852500.0,0,9,0.0,0.0,4,2.5,2.0,3620,2360,1,0.0,3
790000.0,0,10,0.0,0.0,3,2.5,2.0,3480,3040,0,0.0,4
565000.0,0,8,0.0,0.0,4,1.75,1.0,2000,2030,0,0.0,3
1130000.0,0,10,0.0,0.0,6,3.25,2.0,2360,2520,1,0.0,3
289950.0,0,7,0.0,0.0,3,2.5,2.0,1720,1870,0,0.0,3
850000.0,0,8,1.0,0.0,2,2.0,1.0,2880,1640,1,0.0,5
505000.0,0,7,0.0,0.0,4,1.75,1.0,1450,1030,1,0.0,5
372000.0,0,7,0.0,0.0,3,2.5,2.0,1540,1710,0,0.0,3
207000.0,0,7,0.0,0.0,4,2.0,1.5,1480,1690,0,0.0,4
780000.0,0,8,0.0,0.0,3,1.75,1.0,3120,2340,0,0.0,4
400000.0,0,7,0.0,0.0,4,1.75,1.5,1680,1340,1,0.0,3
440250.0,0,7,0.0,0.0,3,1.5,1.0,1530,1850,0,0.0,4
585000.0,0,8,0.0,0.0,2,2.0,1.0,1370,950,1,0.0,3
850000.0,0,9,0.0,0.0,4,2.5,2.0,2901,2900,0,0.0,3
570000.0,0,7,0.0,0.0,3,3.0,2.0,1360,2400,0,0.0,3
869000.0,0,9,0.0,0.0,4,3.0,2.0,3240,3060,1,0.0,3
551000.0,0,8,0.0,0.0,4,2.75,2.0,1170,2170,0,0.0,3
172380.0,0,6,0.0,0.0,3,1.0,1.0,1050,970,0,0.0,4
355000.0,0,7,3.0,0.0,3,2.5,1.0,2330,1310,1,0.0,4
728935.0,0,9,0.0,0.0,4,2.5,2.0,2980,2980,0,0.0,3
850000.0,0,9,2.0,0.0,3,2.5,2.0,2415,2340,0,0.0,4
515000.0,0,6,0.0,0.0,5,1.75,2.0,1690,1880,0,0.0,3
215000.0,0,7,0.0,0.0,2,1.0,1.0,1670,1120,1,0.0,4
220000.0,0,7,0.0,0.0,4,2.5,1.0,1980,1370,1,0.0,4
845000.0,0,9,0.0,0.0,4,2.5,2.0,3120,2940,0,0.0,3
390000.0,0,6,0.0,0.0,1,1.0,1.0,1440,610,1,0.0,4
439000.0,0,8,0.0,0.0,3,1.0,1.0,2090,1290,1,0.0,4
585000.0,0,9,0.0,0.0,4,2.5,2.0,2720,2630,0,0.0,3
620000.0,0,7,3.0,0.0,5,1.0,1.5,2730,1700,1,0.0,4
477000.0,0,7,0.0,0.0,3,1.0,1.0,1580,960,0,0.0,4
399500.0,0,8,0.0,0.0,2,1.5,2.0,1490,1180,0,0.0,3
500000.0,0,7,4.0,1.0,2,1.0,1.0,2590,1300,1,0.0,4
432500.0,0,8,0.0,0.0,3,2.5,2.0,1630,1340,0,0.0,3
940000.0,0,9,0.0,0.0,4,2.25,1.0,2800,1650,1,0.0,5
229999.0,0,7,0.0,0.0,4,2.0,1.0,1500,1030,1,0.0,4
233000.0,0,7,0.0,0.0,3,1.0,1.0,1300,1100,0,0.0,3
600000.0,0,8,0.0,0.0,3,2.5,2.0,2990,2910,1,0.0,3
334000.0,0,7,0.0,0.0,4,1.5,1.0,1460,1180,1,0.0,4
332500.0,0,7,0.0,0.0,3,1.0,1.0,1340,1030,0,0.0,4
249900.0,0,7,0.0,0.0,3,2.5,1.0,1640,1120,1,0.0,3
310000.0,0,7,0.0,0.0,3,2.0,1.0,1520,1670,1,0.0,3
200000.0,0,6,0.0,0.0,2,1.0,1.0,1040,1250,0,0.0,3
310000.0,0,7,0.0,0.0,4,1.75,1.0,1480,1480,0,0.0,4
420000.0,0,8,0.0,0.0,4,2.5,2.0,2050,1940,0,0.0,3
785000.0,0,9,0.0,0.0,4,2.5,2.0,2960,2960,0,0.0,3
1780000.0,0,10,0.0,0.0,3,2.25,1.0,3430,2160,1,0.0,4
265000.0,0,6,0.0,0.0,5,1.5,1.0,1200,760,1,0.0,5
295000.0,0,6,0.0,0.0,2,1.0,1.0,1320,840,0,0.0,3
415000.0,0,9,0.0,0.0,4,2.75,1.0,2560,1390,1,0.0,4
250000.0,0,6,0.0,0.0,3,1.75,1.0,1270,1200,0,0.0,5
635000.0,0,8,0.0,0.0,5,2.25,1.0,2160,1430,1,0.0,4
905000.0,0,10,0.0,0.0,3,2.5,2.0,2810,3450,0,0.0,3
528000.0,0,7,0.0,0.0,3,2.5,2.0,2020,2020,0,0.0,3
530000.0,0,9,0.0,0.0,3,2.5,2.0,2480,2480,0,0.0,3
310000.0,0,7,0.0,0.0,3,1.5,2.0,1150,1140,0,0.0,3
252000.0,0,7,0.0,0.0,3,1.0,1.0,1530,1530,0,0.0,4
334500.0,0,7,0.0,0.0,3,2.0,1.0,1740,1120,1,0.0,3
370000.0,0,8,0.0,0.0,3,1.0,1.0,1620,1610,1,0.0,3
311000.0,0,6,0.0,0.0,3,2.0,1.5,1460,1190,0,0.0,4
260000.0,0,7,2.0,0.0,3,2.75,2.0,1570,1480,1,0.0,3
217500.0,0,7,0.0,0.0,3,1.75,1.0,1660,1400,0,0.0,4
290000.0,0,7,0.0,0.0,3,2.5,2.0,2200,2200,0,0.0,3
500000.0,0,6,0.0,0.0,3,1.5,1.0,2230,960,0,0.0,3
423500.0,0,7,3.0,0.0,3,2.0,1.0,1300,1100,1,0.0,3
715000.0,0,9,0.0,0.0,4,2.5,2.0,3940,2970,0,0.0,3
299000.0,0,7,0.0,0.0,3,2.5,2.0,1090,1590,0,0.0,3
635000.0,0,8,0.0,0.0,3,2.5,2.0,2340,2550,1,0.0,3
806000.0,0,10,0.0,0.0,4,2.5,2.0,3360,3370,0,0.0,3
289950.0,0,7,0.0,0.0,3,2.5,2.0,2560,1960,0,0.0,3
280000.0,0,7,0.0,0.0,3,1.75,1.0,1770,1360,0,0.0,4
479950.0,0,9,0.0,0.0,3,2.5,2.0,1940,2780,0,0.0,3
394000.0,0,7,0.0,0.0,4,2.5,2.0,1890,3000,0,0.0,3
682000.0,0,9,0.0,0.0,4,2.5,2.0,3150,3400,1,0.0,3
409950.0,0,6,0.0,0.0,2,1.0,1.0,1120,990,0,0.0,4
1000000.0,0,9,4.0,0.0,4,3.5,2.0,2390,2000,1,0.0,5
436000.0,0,7,2.0,0.0,4,1.0,1.5,1810,1200,0,0.0,3
279000.0,0,7,0.0,0.0,3,1.0,1.0,1540,970,1,0.0,3
390000.0,0,7,0.0,0.0,1,1.75,1.0,1440,720,1,0.0,3
635000.0,0,7,1.0,1.0,3,1.75,1.0,1910,1480,1,0.0,4
304400.0,0,7,0.0,0.0,4,2.75,2.0,1960,2140,0,0.0,4
780000.0,0,7,0.0,0.0,5,1.75,1.5,2100,1360,1,0.0,3
520000.0,0,8,0.0,0.0,4,3.5,2.0,2270,2734,0,0.0,5
580000.0,0,7,0.0,0.0,3,1.75,1.0,1290,1250,1,0.0,3
274000.0,0,7,0.0,0.0,3,1.75,1.0,1550,990,1,0.0,3
315000.0,0,7,0.0,0.0,3,2.25,1.0,1460,1150,1,0.0,3
390000.0,0,8,0.0,0.0,4,1.75,1.0,2130,1910,0,0.0,4
340000.0,0,7,0.0,0.0,5,2.0,1.0,1210,1750,0,0.0,3
502000.0,0,8,0.0,0.0,3,2.25,2.0,2320,1600,0,0.0,4
260000.0,0,8,0.0,0.0,3,1.75,1.0,1730,1750,0,0.0,3
399000.0,0,6,0.0,0.0,2,1.0,1.0,980,940,0,65.0,4
312500.0,0,7,0.0,0.0,2,1.0,1.0,1440,880,0,0.0,3
370000.0,0,7,0.0,0.0,3,1.75,1.0,2280,1060,1,0.0,5
1240000.0,0,10,0.0,0.0,4,3.5,2.0,3340,3280,1,0.0,3
230000.0,0,8,0.0,0.0,3,1.5,1.0,2010,1900,0,0.0,3
1280000.0,0,9,3.0,0.0,4,1.75,1.0,2540,1960,1,0.0,4
294350.0,0,6,0.0,0.0,3,1.0,1.5,1330,1210,1,0.0,3
515000.0,0,8,0.0,0.0,2,1.75,1.0,1810,1930,0,0.0,3
925000.0,0,9,2.0,0.0,4,2.75,2.0,1940,2240,1,11.0,3
