,id
10153,8682230400
10154,9560800390
10155,2558630350
10156,7517500310
10157,4141400030
10158,8570900162
10159,6837820030
10160,98030400
10161,7312400030
10162,5452800800
10163,7889000125
10164,5101402276
10165,1621069045
10166,1370800935
10167,7522600030
10168,123059046
10169,5201000030
10170,8965500030
10171,4019300030
10172,8929000030
10173,7880020030
10174,806800400
10175,7327500270
10176,8568010310
10177,1126049105
10178,3438501662
10179,293000036
10180,2648000071
10181,5273200060
10182,2025701360
10183,7787120260
10184,4154305085
10185,967000400
10186,5101401816
10187,3755000310
10188,7300200400
10189,1795920350
10190,3530440140
10191,6690500060
10192,3568200060
10193,3530200160
10194,40000228
10195,3878900270
10196,8029600400
10197,4083300510
10198,1026069155
10199,3298600340
10200,1921059235
10201,2887701420
10202,2553300270
10203,6206100075
10204,1397300055
10205,1357900060
10206,9346700030
10207,730000139
10208,4219400465
10209,8947250060
10210,3293700496
10211,3293700496
10212,2921700060
10213,3629870200
10214,6909200335
10215,8945100320
10216,8945100320
10217,6792200282
10218,1471701170
10219,8564850200
10220,1471610070
10221,3384300160
10222,6139800390
10223,8819900270
10224,8944290200
10225,4057300030
10226,1277000240
10227,3345100002
10228,179000505
10229,1972200751
10230,868002080
10231,4426600125
10232,1683500140
10233,1689401230
10234,7852060370
10235,3876200060
10236,2571910260
10237,8731900640
10238,1826049094
10239,2345700260
10240,3622069050
10241,3342100160
10242,2422049104
10243,2422049104
10244,6600350140
10245,510003230
10246,1995200200
10247,1995200200
10248,2473480350
10249,1189000700
10250,7923700030
10251,1796360340
10252,625059036
10253,5694500200
10254,224069114
10255,5379802871
10256,1311600030
10257,669000350
10258,2494000070
10259,2771600350
10260,1091310140
10261,1450100390
10262,1450100390
10263,2473250400
10264,1420700030
10265,3630110340
10266,1313000240
10267,1441600160
10268,8807600140
10269,8928100125
10270,7853302180
10271,9325200160
10272,98001000
10273,3306200240
10274,7436500060
10275,1022059032
10276,1523049083
10277,9346920070
10278,5709200030
10279,5104470070
10280,3330500075
10281,200800200
10282,1432400570
10283,1552510160
10284,2473460860
10285,7812800681
10286,579000550
10287,2916200138
10288,6821100125
10289,1529300135
10290,4124000320
10291,1775910370
10292,4365200505
10293,7960100030
10294,9264900350
10295,955000060
10296,5205000160
10297,6145600955
10298,2472950350
10299,9475710060
10300,1112700060
10301,66000140
10302,1021000060
10303,4154304740
10304,7972604215
10305,7979900126
10306,2821100125
10307,2323089065
10308,6623400187
10309,6623400187
10310,325049234
10311,8016300240
10312,7955040160
10313,6414600232
10314,1824059070
10315,6031400013
10316,9557300570
10317,4443800960
10318,7203220310
10319,7202330030
10320,3353404510
10321,6064800550
10322,1786630160
10323,3709500140
10324,7942300070
10325,7525300240
10326,3579000800
10327,3577000116
10328,5490210320
10329,3259400030
10330,3134100162
10331,9277700075
10332,1172000135
10333,1025059094
10334,6705900070
10335,9522400350
10336,650000030
10337,8712100435
10338,1530900560
10339,6868200060
10340,7767400060
10341,820000012
10342,3308030060
10343,9485750240
10344,3826000550
10345,7960100075
10346,7461400400
10347,6206100030
10348,7888300340
10349,1180000885
10350,1081330060
10351,9536600105
10352,2783100160
10353,9297301505
10354,5561300340
10355,1794500695
10356,2797500030
10357,9214400125
10358,6821101895
10359,8079040140
10360,7518507580
10361,3863800030
10362,3303850390
10363,7128300060
10364,104510340
10365,114101505
10366,1928300350
10367,1370800560
10368,8825900310
10369,4167700240
10370,2138800060
10371,579002220
10372,9144300060
10373,4441300416
10374,3225069301
10375,6620400400
10376,3361402041
10377,1150000340
10378,7015200800
10379,5316100106
10380,3102700160
10381,8129700565
10382,9839300125
10383,2011400710
10384,1522700060
10385,7568700135
10386,8651411070
10387,2616700520
10388,4415600030
10389,1072000260
10390,8045000340
10391,42000127
10392,2205500335
10393,1814800060
10394,3885804260
10395,9264920270
10396,1778350160
10397,623049185
10398,1180002735
10399,3876313100
10400,826000295
10401,3876311860
10402,2224079050
10403,8945000260
10404,2768301182
10405,1827200135
10406,4307300520
10407,6632900354
10408,9540100060
10409,2424059116
10410,7600125
10411,579003645
10412,3224600340
10413,7129800036
10414,3294700421
10415,6746700565
10416,742000060
10417,626059155
10418,1150000200
10419,1592000640
10420,3123039171
10421,3876312010
10422,5364200695
10423,7979900806
10424,8643200060
10425,7972602080
10426,7212650200
10427,8079100140
10428,8091800140
10429,7214720510
10430,9346920260
10431,3750603471
10432,3438502501
10433,1775500310
10434,1796380310
10435,1118000320
10436,3362401000
10437,7454000990
10438,5244800125
10439,789000520
10440,7852000340
10441,8827900560
10442,2768000390
10443,2475200370
10444,8731981940
10445,3626079032
10446,6646200710
10447,7167000060
10448,5249802085
10449,3528900060
10450,6056100295
10451,9392200030
10452,936000055
10453,3840700560
10454,333100295
10455,133000127
10456,4221970060
10457,1732800310
10458,2025069037
10459,2516000486
10460,4037400070
10461,3375300370
10462,1682500240
10463,6806100340
10464,8682281070
10465,8691330260
10466,869700140
10467,7221400320
10468,7454001125
10469,7129304375
10470,6189200260
10471,1430800162
10472,2570300240
10473,3294700320
10474,2976800700
10475,7625704340
10476,9238900390
10477,4139430310
10478,1402630270
10479,3735901600
10480,739500270
10481,3566800125
10482,2886200070
10483,3529300060
10484,3085001610
10485,9414500200
10486,8651611230
10487,8712100350
10488,7202350310
10489,1326059070
10490,1311900240
10491,7518503490
10492,6669200200
10493,3438501860
10494,7852170570
10495,9290850060
10496,4206901505
10497,6600220550
10498,8699100160
10499,1068000520
10500,2558610070
10501,1829300270
10502,7212650240
10503,3205200240
10504,1682000350
10505,7229900885
10506,7888000400
10507,523049195
10508,1423400160
10509,1766600075
10510,1088020070
10511,7893200486
10512,8929000060
10513,8146200070
10514,624069050
10515,5318100935
10516,1313300340
10517,8032700070
10518,1072000240
10519,3904920390
10520,7345200400
10521,923000270
10522,7016310270
10523,3650100105
10524,3761100240
10525,2126049277
10526,253600160
10527,1623069046
10528,9235900030
10529,5451200370
10530,7338000270
10531,2115720270
10532,11200070
10533,8732300060
10534,8651410240
10535,3342102220
10536,7663700783
10537,9477201370
10538,1923000370
10539,6841700070
10540,3293700105
10541,8001450060
10542,2877104316
10543,1522039105
10544,924069190
10545,2722059185
10546,4073200575
10547,9542600070
10548,2459960030
10549,259800640
10550,1223039195
10551,1545804510
10552,1921059045
10553,8078460070
10554,7525300260
10555,4249400270
10556,179000240
10557,8856004327
10558,8029550160
10559,5016001260
10560,1133000036
10561,5416510710
10562,1796380060
10563,1223089050
10564,7436900060
10565,2202500135
10566,224069195
10567,9407101180
10568,6699950310
10569,5379800810
10570,711000070
10571,5127001170
10572,191100140
10573,6198400218
10574,3578400270
10575,9573120260
10576,2310110070
10577,6413600192
10578,4037500335
10579,5141000510
10580,3876311180
10581,5036300575
10582,384000135
10583,322059326
10584,9530101670
10585,5490220030
10586,2459500070
10587,7312400075
10588,7011200830
10589,8691390860
10590,8929000350
10591,1322049335
10592,7715600070
10593,2985800070
10594,98000560
10595,125059179
10596,7558800570
10597,9378700200
10598,2767603612
10599,2767603612
10600,3259400024
10601,7954000125
10602,5535600640
10603,1313000710
10604,1786700240
10605,2739200160
10606,2874600335
10607,3222049159
10608,7856550240
10609,2817910030
10610,8649900160
10611,7856610160
10612,3705000070
10613,2619950400
10614,7749500160
10615,3585300445
10616,2909700070
10617,2581900036
10618,5589900400
10619,323089159
10620,5015000700
10621,624110860
10622,9521100465
10623,3275790140
10624,1313300400
10625,8670900140
10626,2540850070
10627,1921069068
10628,3574800860
10629,5652600069
10630,4083302625
10631,114100791
10632,9432900070
10633,7214820400
10634,2725069157
10635,1025079074
10636,724069070
10637,2206700070
10638,8564500240
10639,7579200765
10640,7893205525
10641,9320700400
10642,3226049045
10643,9828701741
10644,7205510370
10645,8899000310
10646,6804600240
10647,2902201126
10648,5536500200
10649,3530490160
10650,2008000550
10651,2045400075
10652,616000200
10653,7852160310
10654,8079100640
10655,6662000070
10656,1928300640
10657,7888100240
10658,3034200516
10659,7504000510
10660,9141100070
10661,921059200
10662,3645100240
10663,4123800260
10664,7334401000
10665,2111010890
10666,4137070830
10667,7283900036
10668,345700340
10669,4178300070
10670,3342103228
10671,5451300105
10672,5249803645
10673,7326200030
10674,7227502075
10675,7011200160
10676,7202340390
10677,5412100240
10678,1245000685
10679,3222059187
10680,1822500270
10681,2310010270
10682,9547204930
10683,8137500400
10684,3343901242
10685,486000510
10686,537000075
10687,3544400045
10688,9211520400
10689,2738600140
10690,3073500111
10691,7889000160
10692,1422059129
10693,9430000070
10694,2518400046
10695,1315300070
10696,1081330030
10697,4397010140
10698,8564700240
10699,597000566
10700,9828202030
10701,7214711260
10702,5569620550
10703,6145601890
10704,9269200831
10705,6021502470
10706,646910560
10707,2475900565
10708,4139430810
10709,2586800140
10710,226059121
10711,7696610270
10712,4279900140
10713,5422560810
10714,1657300270
10715,8648210140
10716,3034200247
10717,2204500550
10718,7390400069
10719,1077100070
10720,423059360
10721,3316500200
10722,1328300990
10723,4443800505
10724,7327500200
10725,4054510310
10726,7525100060
10727,3065600270
10728,2881700273
10729,7889600685
10730,1137500070
10731,5104530810
10732,3905060070
10733,6450302545
10734,7972602435
10735,5423500240
10736,8074200160
10737,3317500070
10738,6119700030
10739,2568800160
10740,2781250520
10741,7230200310
10742,4400900030
10743,4038300070
10744,5706000070
10745,825069078
10746,363000045
10747,1912100875
10748,7853230200
10749,9406500350
10750,5152960350
10751,6021500320
10752,7137910140
10753,6117500955
10754,269001331
10755,1023059190
10756,8961970560
10757,3066400710
10758,795000765
10759,2767603535
10760,7774200070
10761,4029400140
10762,1954400060
10763,2473002650
10764,5451220200
10765,1472700200
10766,1661000060
10767,2600110710
10768,2600110560
10769,8617000060
10770,8562720390
10771,1137300890
10772,4104900340
10773,2616700560
10774,1061500510
10775,6411600370
10776,4154302075
10777,1727500390
10778,2538410260
10779,9269200520
10780,7334400070
10781,1972200696
10782,2267000486
10783,1311800560
10784,9542400075
10785,3223069065
10786,1724500030
10787,3751602797
10788,809002030
10789,993002127
10790,1473120140
10791,7849200861
10792,269000030
10793,2607760700
10794,7715801090
10795,1999600320
10796,4221250340
10797,3668000810
10798,2337300370
10799,1453602065
10800,3359500960
10801,6133100125
10802,8562600260
10803,2325069032
10804,1223039235
10805,4139480350
10806,3348401382
10807,164000267
10808,1099900030
10809,4139700260
10810,6071800310
10811,1321720140
10812,8078460320
10813,6388930570
10814,3709500060
10815,5469500640
10816,293910070
10817,3158500340
10818,2617300200
10819,521049200
10820,7779200105
10821,8651500710
10822,871000435
10823,217500140
10824,9290850810
10825,6844700510
10826,1232001040
10827,3751601171
10828,6117502220
10829,4322300140
10830,1526059051
10831,3800000160
10832,1454600116
10833,4174600055
10834,2594200566
10835,8825900465
10836,8562900310
10837,1446401555
10838,3528000140
10839,7625704500
10840,3575302397
10841,6190500340
10842,475000510
10843,7199340320
10844,3904940140
10845,2310030390
10846,2591800340
10847,3505100126
10848,3361401977
10849,5422570260
10850,100600320
10851,8099200030
10852,7140600055
10853,3422049276
10854,3157600240
10855,91000135
10856,423059369
10857,5152000030
10858,7732300390
10859,1954430390
10860,7891600260
10861,2329800140
10862,8653900070
10863,7740500070
10864,3352401090
10865,2767704756
10866,7504400710
10867,7787100390
10868,4240400140
10869,7202270570
10870,3037200045
10871,3750605247
10872,7972604425
10873,809002610
10874,4123840570
10875,1081200070
10876,9274204100
10877,1072010510
10878,7202330160
10879,8731990700
10880,9828200746
10881,9407100310
10882,6817800510
10883,7212680860
10884,3260000570
10885,1139000400
10886,8649401000
10887,6600400260
10888,1797500435
10889,2155000160
10890,9526600340
10891,2205500030
10892,2123049114
10893,8078050140
10894,7617500075
10895,381000240
10896,7568700260
10897,1370803925
10898,1250200786
10899,7399300510
10900,5430300106
10901,2954400310
10902,9209900335
10903,1920079062
10904,7227800055
10905,7227800055
10906,3296900160
10907,3421069053
10908,7202380340
10909,6716700240
10910,1431400070
10911,9554200200
10912,1310900140
10913,9454200030
10914,1402810140
10915,1823069155
10916,2530800070
10917,4024100496
10918,5252000200
10919,7331900270
10920,1574700140
10921,162500030
10922,3705900292
10923,2141500070
10924,8562750060
10925,7349620030
10926,2523039315
10927,2877101821
10928,1176000390
10929,8682262190
10930,7202350060
10931,3630060070
10932,2413300810
10933,6450304260
10934,2025059204
10935,7202290240
10936,1788700070
10937,8085400055
10938,5700002025
10939,853600310
10940,5332200320
10941,2130701535
10942,510002010
10943,3630110510
10944,6300000400
10945,1560920200
10946,1652500060
10947,9368700270
10948,2223089053
10949,9828201920
10950,7334401040
10951,5152700060
10952,1460900030
10953,3626039250
10954,7199360320
10955,8731901610
10956,6821102317
10957,3271300955
10958,3271300955
10959,2623089135
10960,2044500152
10961,1725059187
10962,6699930260
10963,3295610200
10964,1186000125
10965,6065300570
10966,8039900400
10967,1925059200
10968,5729000070
10969,98000960
10970,1330300451
10971,4312700340
10972,3797700030
10973,452001890
10974,2927600105
10975,3298300140
10976,1321700390
10977,1222069129
10978,1081800070
10979,6414100732
10980,513000445
10981,6888900060
10982,7309100270
10983,2162000260
10984,7732000045
10985,3764800510
10986,2481600030
10987,5126310060
10988,1310700390
10989,6402710070
10990,5702450260
10991,3243200310
10992,2131200885
10993,8651480550
10994,3024059036
10995,6382500079
10996,4363700200
10997,3876310860
10998,2391602650
10999,2597530070
11000,1314300046
11001,3693900885
11002,6046400465
11003,4388000070
11004,8854000370
11005,4459800075
11006,7153200160
11007,7752400075
11008,7604410030
11009,2144800311
11010,1705400550
11011,9485700136
11012,1822039225
11013,2625059301
11014,7625702440
11015,9126100487
11016,7922900030
11017,8682292180
11018,6730700260
11019,7225000045
11020,4140500055
11021,2592210370
11022,1337800830
11023,1951500055
11024,1136100045
11025,3860400060
11026,1657000070
11027,1423069129
11028,1118001631
11029,7399200240
11030,4037000160
11031,8562740370
11032,9407001620
11033,2481620310
11034,7511200350
11035,4039100350
11036,808300270
11037,3023059012
11038,4039300810
11039,8849300320
11040,272000320
11041,1180002470
11042,1330290160
11043,6392000570
11044,8835200160
11045,868000575
11046,597000550
11047,6669000070
11048,7202340860
11049,6141100320
11050,6141100320
11051,6815100370
11052,5636010560
11053,2592200030
11054,1823059159
11055,2254501620
11056,9275700765
11057,7454000875
11058,7434500127
11059,646500070
11060,9432900560
11061,5154700060
11062,3395300260
11063,2113700510
11064,4053200566
11065,7214720400
11066,3211210200
11067,7010700810
11068,3971700390
11069,9406550060
11070,414100045
11071,4276400030
11072,9433000060
11073,7885800160
11074,2473101070
11075,3701000060
11076,8651441290
11077,255400060
11078,8567450140
11079,2517000140
11080,1938400520
11081,3179100055
11082,1924069105
11083,704450070
11084,2881700046
11085,8955800045
11086,3816300105
11087,6649900030
11088,1912100885
11089,9542840570
11090,2473381070
11091,7137950350
11092,1088800060
11093,4054530260
11094,248000240
11095,3995700435
11096,9287800135
11097,4337000070
11098,8859000045
11099,8856920550
11100,5705500075
11101,6163901433
11102,475000004
11103,7936500172
11104,2770604080
11105,5101408599
11106,1226059105
11107,3211700045
11108,8567300270
11109,6021503655
11110,7202331160
11111,2763710060
11112,3211270160
11113,3365900106
11114,1761300340
11115,2909300240
11116,476000324
11117,2141200030
11118,9557300560
11119,2612000200
11120,6002400030
11121,6064800060
11122,8091410390
11123,1786830060
11124,7277100055
11125,3392500060
11126,3897100640
11127,7942602080
11128,2787311480
11129,5467200055
11130,7277100510
11131,2525300200
11132,7732500270
11133,5700001920
11134,5560000640
11135,2781250560
11136,1122059037
11137,5515600163
11138,8807300570
11139,9412700550
11140,9202600060
11141,8857320030
11142,685000160
11143,8001100030
11144,9144100126
11145,7149410060
11146,3388000640
11147,1321700030
11148,6662400105
11149,3971700903
11150,6804600260
11151,8078460520
11152,2436700800
11153,2592210510
11154,9414610320
11155,7567600030
11156,624110810
11157,4123800400
11158,9424400105
11159,7941130140
11160,1568100295
11161,6683000295
11162,5710610520
11163,1565900390
11164,6608500260
11165,7338401230
11166,7212660520
11167,8901001290
11168,3345100030
11169,7986401275
11170,3047700045
11171,1422029117
11172,104530240
11173,8718500260
11174,3735901040
11175,3448002180
11176,5126300960
11177,1774220400
11178,8648100030
11179,7940710070
11180,1518000070
11181,3832500260
11182,1139600270
11183,1139600270
11184,1099610830
11185,5647000060
11186,3352402272
11187,6669020640
11188,6154900070
11189,1545802080
11190,8161020060
11191,8161020060
11192,443000060
11193,4172100200
11194,7309100070
11195,191100672
11196,2125400160
11197,259800060
11198,4402700125
11199,7504180070
11200,2723069129
11201,3210400060
11202,8658301535
11203,8923100125
11204,5592900105
11205,8964800695
11206,5104510860
11207,1090000075
11208,1446800181
11209,1829300520
11210,3992700070
11211,2472950160
11212,3468800310
11213,6613000935
11214,4054530240
11215,2600040160
11216,4229900140
11217,1005000240
11218,4188000240
11219,1562100340
11220,7941600390
11221,2655500241
11222,8651720060
11223,2621750350
11224,2397101375
11225,808300200
11226,8645500370
11227,5668500045
11228,6679000370
11229,8699800070
11230,9500900060
11231,2255500060
11232,5071500140
11233,3546000070
11234,9478500570
11235,2473440070
11236,952001710
11237,7905400160
11238,6852700520
11239,625100004
11240,6600400370
11241,2025770310
11242,2126049290
11243,1843200350
11244,3750600566
11245,3761100045
11246,7937600262
11247,3629921000
11248,7519000335
11249,5459000240
11250,9835801000
11251,1102001274
11252,7950303290
11253,7968460240
11254,9827700105
11255,3536900030
11256,328000160
11257,6909700340
11258,829000160
11259,4077800376
11260,6154500030
11261,9828202325
11262,795002190
11263,226059065
11264,8682280270
11265,7695370160
11266,3025300226
11267,241900160
11268,2461900550
11269,9206700060
11270,1997200060
11271,5468700105
11272,5078400160
11273,6603000030
11274,8598200070
11275,5101402435
11276,5101402435
11277,8820902400
11278,1246700251
11279,5315101716
11280,5035300570
11281,4123400310
11282,4058802255
11283,2141330560
11284,2725069121
11285,7682200340
11286,9518100059
11287,1861400060
11288,2223059053
11289,421049114
11290,6703100140
11291,6127010890
11292,8898700960
11293,486000597
11294,7175300045
11295,3073500045
11296,2407900550
11297,5379802650
11298,4364700990
11299,2158900140
11300,3235100075
11301,2887701940
11302,7399200510
11303,3578600045
11304,9406500310
11305,1560100135
11306,1326069094
11307,3396830310
11308,4040400340
11309,7234601221
11310,6065301040
11311,2600010390
11312,6679000560
11313,6743700335
11314,2207000060
11315,1900000060
11316,1232001480
11317,9835800320
11318,9285800055
11319,3438500677
11320,3879901290
11321,3905040060
11322,9530101290
11323,5104532030
11324,6411600045
11325,1796360990
11326,9264911550
11327,7715800310
11328,3407700012
11329,2322069116
11330,4058800875
11331,8113101070
11332,9512501370
11333,3670500465
11334,8856950310
11335,4315700505
11336,3046200125
11337,2922701420
11338,6430500238
11339,6031400071
11340,1854750030
11341,7950302121
11342,1421069117
11343,1370803510
11344,1559900140
11345,2734100738
11346,7007700030
11347,7702020030
11348,1795500060
11349,3303860030
11350,7701960990
11351,7701960990
11352,5453700060
11353,2143700935
11354,9485300560
11355,3693900135
11356,7212650990
11357,1245001659
11358,6071300550
11359,4083306620
11360,8122100392
11361,5418500800
11362,2421059036
11363,952000310
11364,5694501195
11365,2872900390
11366,1502400140
11367,3860900003
11368,1180003435
11369,6430000070
11370,5530000030
11371,5700000465
11372,3211100570
11373,9536601331
11374,985000955
11375,323059208
11376,4221270350
11377,3768000030
11378,7211401610
11379,9542000340
11380,2426049078
11381,5438000160
11382,259600890
11383,8732190200
11384,3395040200
11385,6362900171
11386,2154500060
11387,5706200370
11388,1402950240
11389,4141800030
11390,3426049284
11391,3658700510
11392,2220069196
11393,5700004485
11394,1328320350
11395,3432500310
11396,9274200318
11397,3034200550
11398,2078500350
11399,7203101290
11400,9287801455
11401,9472200060
11402,869700060
11403,4298100060
11404,7211402105
11405,7135520260
11406,9222400565
11407,7116500125
11408,7202290320
11409,9808630260
11410,8682310310
11411,4137000700
11412,5119400075
11413,8857100060
11414,3329510200
11415,7789200070
11416,6140600049
11417,9324320030
11418,2555900030
11419,8662500350
11420,7856601040
11421,109200390
11422,109200390
11423,6870300060
11424,2734100732
11425,7201900370
11426,3904960700
11427,2225059240
11428,4397650160
11429,3629860060
11430,4083305085
11431,518500700
11432,3580900260
11433,1974300060
11434,624069035
11435,5152980070
11436,2624039114
11437,4337000200
11438,7203100550
11439,2782100260
11440,1737320060
11441,7972604001
11442,2719100240
11443,3904990570
11444,7399000350
11445,6400700189
11446,4305200070
11447,4305200070
11448,2201500240
11449,3277800729
11450,2525310320
11451,2215901840
11452,1796700160
11453,4218400671
11454,6415100350
11455,7504020400
11456,8732190070
11457,2826049200
11458,8682292190
11459,2524049250
11460,7972603385
11461,4454800060
11462,8910500226
11463,1972202505
11464,6303400520
11465,7852020340
11466,3824100041
11467,3904990260
11468,204000140
11469,6083000071
11470,6819100111
11471,7806210400
11472,4375700055
11473,207500012
11474,2731600045
11475,1953400570
11476,2883200139
11477,3345100251
11478,1387301740
11479,3214200070
11480,1937300193
11481,2821049082
11482,2207500200
11483,9528104286
11484,8901001170
11485,3260200200
11486,1853080640
11487,986000045
11488,4322200105
11489,1453600681
11490,3365900041
11491,9294300070
11492,5096300140
11493,985001275
11494,6669200370
11495,3885806840
11496,2025079037
11497,3812400202
11498,4136880140
11499,258500059
11500,8016250140
11501,5153100030
11502,1377800135
11503,7549800045
11504,3179101070
11505,629800520
11506,7129302800
11507,2450000320
11508,6804600990
11509,3389900800
11510,524059208
11511,1523069128
11512,5701700640
11513,4077800247
11514,3629860160
11515,2877102180
11516,7203101610
11517,3342100685
11518,3575301550
11519,1829300260
11520,6071000030
11521,4099100260
11522,3365900520
11523,8964800890
11524,7977200055
11525,7589700106
11526,9324300030
11527,5347200070
11528,2771600550
11529,5456000135
11530,629811360
11531,1354600160
11532,8566100160
11533,5104520550
11534,2819100140
11535,7298020140
11536,8929000140
11537,9407600070
11538,2896000510
11539,1938000140
11540,4331000400
11541,4031700030
11542,1722800860
11543,2491200955
11544,2013802030
11545,1923300135
11546,2391600335
11547,2425039017
11548,6752600320
11549,193300140
11550,5651010320
11551,243000045
11552,1558100398
11553,4204400339
11554,9567800140
11555,4046500140
11556,2115510160
11557,9828702518
11558,3888100117
11559,1775900140
11560,6645950070
11561,6840701160
11562,1336800240
11563,3830200140
11564,2473510260
11565,5056500260
11566,8682280260
11567,7338000800
11568,3260701160
11569,3793500510
11570,9485950340
11571,2011400662
11572,6699940320
11573,6134500070
11574,8807810890
11575,8807810890
11576,6453300055
11577,1118001820
11578,8570900023
11579,629000510
11580,2028701000
11581,7147400045
11582,3180100023
11583,1032000079
11584,7010700860
11585,5547500070
11586,7237501040
11587,7284900030
11588,3277801646
11589,8722101370
11590,2436200200
11591,2716600273
11592,1795700030
11593,9421500160
11594,4139910030
11595,3080000030
11596,2568200070
11597,1546600565
11598,9187200045
11599,8078450340
11600,9297301535
11601,6431000196
11602,9406520260
11603,9510900140
11604,7932600140
11605,7864500140
11606,3629960550
11607,2239000016
11608,1069000070
11609,1972201550
11610,5469000140
11611,7871500685
11612,7214820200
11613,6072300800
11614,6817801040
11615,6117500160
11616,5100401516
11617,6751100125
11618,2771602420
11619,3585900045
11620,2492200055
11621,461004730
11622,4038000055
11623,4338800685
11624,2215901230
11625,2730000270
11626,2397100560
11627,5100403754
11628,5634500891
11629,3834000004
11630,5569700075
11631,476000338
11632,3299610260
11633,4441300075
11634,1796200140
11635,5029451230
11636,2523039282
11637,3629971290
11638,8078350520
11639,3395380200
11640,1687910200
11641,3818700016
11642,9842300036
11643,4206901550
11644,3878900681
11645,2195700270
11646,2824059128
11647,7635801370
11648,1775910270
11649,5245400030
11650,2600400030
11651,3860900111
11652,9558800030
11653,255000270
11654,3526039074
11655,4083304355
11656,6840701610
11657,2212200270
11658,2203500140
11659,9353301070
11660,1326059185
11661,46100350
11662,7987400316
11663,3971702325
11664,7419500200
11665,923049468
11666,5589300435
11667,3303990030
11668,2926069083
11669,3622059157
11670,5466350160
11671,4174600262
11672,9477940390
11673,1126069045
11674,6096500105
11675,2923069037
11676,5649300160
11677,3121059036
11678,6136900045
11679,2426039247
11680,8818400340
11681,7429000240
11682,3888100030
11683,5699000070
11684,8731982470
11685,6899990200
11686,4154300505
11687,9268710140
11688,9290860140
11689,5708500270
11690,16000200
11691,1352300520
11692,5207200160
11693,9284800844
11694,5602000105
11695,3585220340
11696,220069083
11697,5104531290
11698,8125200273
11699,3176600105
11700,6821101275
11701,5379802090
11702,3211240320
11703,486000520
11704,705710640
11705,2185000685
11706,7518502030
11707,4078300024
11708,6071400710
11709,4136950200
11710,9527300200
11711,6071000310
11712,9183702220
11713,369000045
11714,2826049117
11715,811000055
11716,7154200070
11717,2303900045
11718,1254200045
11719,8731730710
11720,9528104109
11721,3298700012
11722,7967700570
11723,1402200140
11724,3797300140
11725,2481200140
11726,3582900310
11727,1352300990
11728,1525059074
11729,3876000710
11730,1994200260
11731,1121000058
11732,1407300012
11733,1565930070
11734,3574900030
11735,5100401441
11736,3629940160
11737,7715800390
11738,1682000160
11739,952007055
11740,3790700070
11741,3134100023
11742,1862400292
11743,4123800270
11744,3448700070
11745,9133600135
11746,6163901913
11747,1446403305
11748,59000445
11749,7510700030
11750,1722059222
11751,8127700132
11752,1774000030
11753,4058800135
11754,8682281600
11755,8562740520
11756,3982700125
11757,1120069036
11758,3592500800
11759,7905200310
11760,7577700136
11761,2629600016
11762,9262800002
11763,2892700041
11764,2892700041
11765,4136950070
11766,2354300550
11767,7740100260
11768,6163901352
11769,2025700200
11770,1775801090
11771,1138000070
11772,1823049046
11773,7227801580
11774,4364700875
11775,8127700390
11776,9560500105
11777,8651411420
11778,1274500240
11779,3278602190
11780,873900240
11781,3834000520
11782,4224100030
11783,5710500060
11784,203101370
11785,4039300140
11786,3629920990
11787,6882510060
11788,2597150270
11789,4365200445
11790,6145601819
11791,3447000030
11792,4442800162
11793,1698900075
11794,9432750070
11795,3204850140
11796,1446401550
11797,3904901840
11798,3299200075
11799,2206500550
11800,2112700370
11801,4397010350
11802,4364700885
11803,1498301672
11804,3992700326
11805,5438000060
11806,9550200370
11807,3977630270
11808,475001000
11809,3426059050
11810,4137000070
11811,2759500105
11812,4137010310
11813,5616000030
11814,9266700295
11815,9828200187
11816,6061400160
11817,4139420640
11818,4022900197
11819,3221069035
11820,2591730200
11821,9165100260
11822,5201810060
11823,5499200060
11824,1568100060
11825,4139910160
11826,6743700060
11827,7258200060
11828,5127000810
11829,2011400520
11830,1953400510
11831,2450500060
11832,2623039082
11833,3204400030
11834,2473370890
11835,3343901401
11836,4376700030
11837,1072000400
11838,2193330030
11839,4083300070
11840,2241700075
11841,9250900111
11842,9412700160
11843,1118001360
11844,4383500030
11845,2558630060
11846,1150000400
11847,5244801275
11848,1839920160
11849,9834200030
11850,3288200710
11851,3904980320
11852,2927600435
11853,1321740260
11854,7809200055
11855,3298700671
11856,1231000640
11857,1498303905
11858,7491010060
11859,8835800350
11860,8856960260
11861,1088810160
11862,3931900510
11863,9567800435
11864,2806000560
11865,2473101360
11866,2288900140
11867,9320990140
11868,8731982050
11869,705700240
11870,4335000030
11871,2806300070
11872,5631501323
11873,3738900105
11874,2781270400
11875,3336001360
11876,2464400435
11877,2025049114
11878,1523089012
11879,7305300695
11880,9269200340
11881,1402100070
11882,2998300060
11883,8113101000
11884,1388600070
11885,8944600060
11886,8860310240
11887,8016250060
11888,2061800045
11889,2652500070
11890,3622069114
11891,4438000075
11892,2776600002
11893,241900060
11894,5151800045
11895,3221059036
11896,7504020960
11897,1924059319
11898,4067600160
11899,9828700685
11900,4307330070
11901,6822100310
11902,3295900520
11903,1773100310
11904,9407000990
11905,1472800160
11906,7787110370
11907,3041700570
11908,3999200310
11909,1931300955
11910,2591720160
11911,8691510310
11912,9831200520
11913,8123710070
11914,7852170370
11915,3528000310
11916,6403500570
11917,6021501420
11918,723069128
11919,3329530030
11920,723049326
11921,7215721070
