price,is_cust_build,grade,view,waterfront,lat,long,zipcode,sqft_living,bedrooms,bathrooms,floors,sqft_living15,sqft_above,date,has_basement,years_since_renovated
292000.0,0,7,0.0,0.0,47.5024,-122.332,98168,1730,3,1.0,1.0,1610,1030,3/27/2015,1,0.0
1650000.0,0,11,2.0,0.0,47.6508,-122.203,98033,4610,4,3.5,2.0,2340,4610,8/12/2014,0,0.0
518000.0,0,7,0.0,0.0,47.5752,-122.381,98116,1590,5,1.0,1.5,1590,1190,11/13/2014,1,0.0
485000.0,0,8,0.0,0.0,47.5764,-121.996,98029,1760,3,2.5,2.0,1760,1760,3/5/2015,0,0.0
259500.0,0,7,0.0,0.0,47.3128,-122.13,98092,1330,3,2.0,1.0,1660,1330,3/3/2015,0,0.0
354000.0,0,8,0.0,0.0,47.3773,-122.029,98038,2340,4,2.5,2.0,2420,2340,4/23/2015,0,0.0
999950.0,0,8,0.0,0.0,47.6354,-122.196,98004,3740,3,2.25,2.0,2680,2330,3/23/2015,1,0.0
464500.0,0,7,0.0,0.0,47.5531,-122.177,98006,1150,3,1.75,1.0,1350,1150,6/24/2014,0,0.0
300000.0,0,7,0.0,0.0,47.3605,-122.04,98038,1750,3,2.5,2.0,1890,1750,8/25/2014,0,0.0
1080000.0,0,8,1.0,0.0,47.5445,-122.266,98118,3890,3,2.75,2.0,2490,3260,7/1/2014,1,10.0
309950.0,0,7,0.0,0.0,47.2877,-122.349,98023,1770,4,2.5,2.0,1780,1770,7/21/2014,0,0.0
315000.0,0,7,0.0,0.0,47.5651,-122.359,98106,1160,3,1.0,1.5,1340,1160,9/17/2014,0,0.0
499950.0,0,7,0.0,0.0,47.6898,-122.326,98115,1440,3,1.0,1.5,2010,1440,7/24/2014,0,0.0
780000.0,0,8,2.0,0.0,47.637,-122.371,98119,2600,4,2.0,1.0,2050,1400,7/7/2014,1,0.0
885000.0,0,8,2.0,0.0,47.5374,-122.213,98040,2640,3,3.25,1.0,3690,1960,11/21/2014,1,0.0
500000.0,0,7,0.0,0.0,47.6224,-122.304,98112,1010,2,1.0,1.5,1770,1010,5/7/2014,0,0.0
329000.0,0,8,2.0,0.0,47.3512,-122.305,98003,1840,3,2.0,1.0,1790,1840,12/19/2014,0,0.0
246000.0,0,7,0.0,0.0,47.4669,-122.182,98058,1720,4,1.75,1.0,1720,1020,10/28/2014,1,0.0
405000.0,0,7,0.0,0.0,47.6922,-122.163,98033,1280,3,1.5,1.0,1510,1280,12/23/2014,0,0.0
349000.0,0,7,0.0,0.0,47.4801,-122.158,98059,1700,4,1.75,1.0,1560,1120,5/29/2014,1,0.0
374950.0,0,8,0.0,0.0,47.4038,-122.167,98031,1980,4,2.5,2.0,2300,1980,3/23/2015,0,0.0
306000.0,0,7,0.0,0.0,47.7279,-122.227,98034,1160,3,2.0,1.0,1870,1160,7/29/2014,0,0.0
416000.0,0,7,0.0,0.0,47.6226,-122.115,98008,1980,4,1.75,1.0,1520,990,8/5/2014,1,0.0
560000.0,0,8,0.0,0.0,47.5315,-122.172,98056,1960,3,2.5,2.0,2450,1960,6/23/2014,0,0.0
260000.0,0,7,0.0,0.0,47.7576,-122.296,98155,1270,3,1.5,1.0,1990,1150,6/17/2014,1,0.0
306500.0,0,8,0.0,0.0,47.2752,-122.319,98003,2060,3,2.25,1.0,2080,1560,5/16/2014,1,0.0
299950.0,0,7,0.0,0.0,47.4474,-122.167,98058,1980,3,1.75,1.0,1520,1480,12/11/2014,1,0.0
265500.0,0,8,0.0,0.0,47.2576,-122.214,98092,1450,3,2.5,1.0,2410,1450,4/6/2015,0,0.0
219000.0,0,7,0.0,0.0,47.268,-122.245,98001,1200,3,1.5,1.0,1200,1200,8/12/2014,0,0.0
365000.0,0,8,0.0,0.0,47.7427,-122.109,98072,1830,3,1.75,1.0,1840,1230,5/5/2015,1,0.0
499000.0,0,7,0.0,0.0,47.3497,-121.944,98010,2090,3,2.0,1.5,1890,2090,5/14/2014,0,22.0
366000.0,0,7,0.0,0.0,47.7243,-122.222,98034,1510,3,1.75,1.0,1460,1510,6/2/2014,0,0.0
514950.0,0,8,0.0,0.0,47.6987,-122.366,98117,1310,3,2.25,3.0,1330,1310,5/1/2015,0,0.0
875000.0,0,10,0.0,0.0,47.5976,-121.983,98075,3790,4,2.75,2.0,3750,3790,6/4/2014,0,0.0
831000.0,0,8,0.0,0.0,47.5937,-122.172,98005,2240,3,2.25,1.0,2240,2240,1/20/2015,0,0.0
689900.0,0,9,0.0,0.0,47.5346,-122.066,98027,2740,4,3.25,2.0,3030,2060,5/15/2014,1,0.0
315000.0,0,7,0.0,0.0,47.3812,-122.029,98038,1660,3,2.5,2.0,2010,1660,7/24/2014,0,0.0
336500.0,0,7,0.0,0.0,47.7757,-122.353,98133,1480,3,1.0,1.0,2020,970,6/24/2014,1,0.0
1100000.0,0,8,0.0,0.0,47.6332,-122.281,98112,2640,3,2.75,1.5,1920,1750,5/27/2014,1,0.0
375000.0,0,7,0.0,0.0,47.762,-122.335,98133,1900,6,2.0,1.0,2090,1170,8/4/2014,1,0.0
289275.0,0,9,0.0,0.0,47.7718,-121.904,98019,2860,3,2.0,1.0,1460,1700,8/11/2014,1,0.0
455000.0,0,8,0.0,0.0,47.4077,-122.331,98198,3440,4,3.5,2.0,1660,3440,7/8/2014,0,0.0
505000.0,0,8,2.0,0.0,47.7145,-122.222,98034,1640,3,1.75,1.0,2790,1640,6/25/2014,0,0.0
450000.0,0,7,0.0,0.0,47.5607,-122.378,98126,1450,3,1.0,1.5,1340,1450,7/30/2014,0,0.0
567500.0,0,8,0.0,0.0,47.5369,-121.876,98065,2300,3,2.5,2.0,2580,2300,6/8/2014,0,0.0
265000.0,0,7,0.0,0.0,47.4402,-122.195,98055,1460,3,1.5,1.0,1580,1460,10/6/2014,0,0.0
340000.0,0,8,0.0,0.0,47.6965,-121.922,98014,1570,3,2.0,1.0,1640,1570,12/30/2014,0,0.0
375000.0,0,6,0.0,0.0,47.7403,-121.984,98019,1540,3,2.0,1.5,1730,1540,4/30/2015,0,0.0
920000.0,0,8,0.0,0.0,47.6557,-122.344,98103,3300,6,3.0,2.0,1420,2200,12/26/2014,1,0.0
850000.0,0,9,0.0,0.0,47.5358,-122.225,98040,2130,4,2.25,2.0,2380,2130,6/12/2014,0,0.0
202000.0,0,7,0.0,0.0,47.3244,-122.144,98042,1010,3,1.0,1.0,1230,1010,12/10/2014,0,0.0
725000.0,0,9,0.0,0.0,47.7267,-122.063,98077,2420,4,3.0,1.0,3100,2420,9/29/2014,0,0.0
900000.0,0,10,0.0,0.0,47.5589,-122.117,98006,3870,3,3.25,2.0,3590,3150,2/6/2015,1,0.0
680200.0,0,8,0.0,0.0,47.6849,-122.333,98103,1960,2,1.5,1.0,2060,1210,2/6/2015,1,0.0
216500.0,0,6,0.0,0.0,47.2109,-121.987,98022,1170,3,1.0,1.0,1280,1170,4/14/2015,0,0.0
325000.0,0,7,0.0,0.0,47.3454,-122.314,98003,1890,3,1.5,1.0,1510,1890,12/12/2014,0,0.0
675000.0,0,9,0.0,0.0,47.6651,-122.084,98052,2250,3,2.5,2.0,2390,2250,8/12/2014,0,0.0
435000.0,0,4,1.0,0.0,47.6985,-122.229,98034,750,2,0.75,1.0,3020,750,5/12/2015,0,0.0
263500.0,0,7,0.0,0.0,47.3429,-122.036,98010,1610,3,1.75,1.0,1550,1050,1/22/2015,1,0.0
550000.0,0,8,0.0,0.0,47.769,-122.094,98077,2590,4,2.25,2.0,2670,2590,5/7/2015,0,0.0
875000.0,0,9,1.0,0.0,47.5671,-122.404,98116,2520,3,2.5,2.0,2250,2520,4/22/2015,0,0.0
246600.0,0,7,0.0,0.0,47.3313,-122.343,98023,1340,4,1.0,1.0,1120,1340,4/11/2015,0,0.0
337000.0,0,8,0.0,0.0,47.7145,-122.356,98133,1460,3,2.25,3.0,1490,1460,7/1/2014,0,0.0
240000.0,0,7,0.0,0.0,47.3628,-122.045,98038,1380,3,1.75,1.0,1530,1380,11/11/2014,0,0.0
490000.0,0,8,0.0,0.0,47.5931,-122.158,98005,1510,3,1.75,1.0,2660,1510,9/10/2014,0,0.0
510000.0,0,7,0.0,0.0,47.4576,-121.984,98027,2510,5,2.5,1.0,2460,1260,8/6/2014,1,0.0
305000.0,0,7,0.0,0.0,47.726000000000006,-122.22,98034,910,3,1.0,1.0,1480,910,3/7/2015,0,0.0
350000.0,0,7,0.0,0.0,47.7453,-121.984,98019,1970,3,2.5,2.0,1970,1970,4/3/2015,0,0.0
284200.0,0,7,0.0,0.0,47.4973,-122.252,98178,1540,3,1.75,1.0,2510,1070,2/24/2015,1,0.0
357000.0,0,7,0.0,0.0,47.3675,-122.019,98038,1980,4,2.5,2.0,1610,1980,1/28/2015,0,0.0
854000.0,0,10,0.0,0.0,47.7302,-122.106,98052,3150,4,2.75,1.0,3150,2480,6/17/2014,1,0.0
1180000.0,0,10,0.0,0.0,47.5878,-122.022,98075,4700,4,2.5,2.0,2870,4700,1/14/2015,0,0.0
1000000.0,0,8,0.0,0.0,47.6322,-122.232,98039,2300,3,2.25,1.0,2200,1150,10/8/2014,1,0.0
616500.0,0,8,0.0,0.0,47.6864,-122.349,98103,1880,4,2.25,2.0,1880,1760,11/25/2014,1,43.0
750000.0,0,7,0.0,0.0,47.6783,-122.363,98117,2640,4,2.75,2.0,1690,1840,11/25/2014,1,0.0
650000.0,0,8,0.0,0.0,47.6612,-122.137,98052,3900,6,4.5,2.0,2080,2870,10/7/2014,1,0.0
275000.0,0,8,0.0,0.0,47.3792,-122.28,98032,2670,4,2.25,1.0,2190,1420,7/15/2014,1,0.0
540000.0,0,7,0.0,0.0,47.6681,-122.32,98105,1840,4,1.75,1.0,1660,920,10/3/2014,1,0.0
225000.0,0,6,0.0,0.0,47.2886,-122.274,98001,1120,3,1.0,1.0,1240,1120,8/14/2014,0,0.0
845000.0,0,10,0.0,0.0,47.562,-122.114,98006,2970,4,2.5,2.0,2740,2970,4/9/2015,0,0.0
490000.0,0,6,0.0,0.0,47.523,-122.371,98126,1410,3,2.25,1.0,1220,1410,3/12/2015,0,0.0
753000.0,0,9,0.0,0.0,47.5521,-121.989,98029,3060,4,2.5,2.0,2930,3060,12/9/2014,0,0.0
475000.0,0,7,0.0,0.0,47.726000000000006,-122.198,98034,2490,3,1.75,1.0,1610,1290,2/9/2015,0,0.0
124000.0,0,6,0.0,0.0,47.4756,-122.301,98168,840,1,0.75,1.5,1560,840,10/3/2014,0,0.0
224000.0,0,6,0.0,0.0,47.4756,-122.301,98168,840,1,0.75,1.5,1560,840,4/24/2015,0,0.0
485000.0,0,7,0.0,0.0,47.6862,-122.378,98117,1130,2,1.0,1.0,1470,1130,8/14/2014,0,0.0
230000.0,0,6,0.0,0.0,47.4923,-122.247,98178,1850,4,1.75,1.0,1270,1270,6/24/2014,1,0.0
372000.0,0,7,0.0,0.0,47.4193,-122.194,98031,2330,4,2.75,1.0,1480,1800,11/5/2014,1,0.0
306000.0,0,7,0.0,0.0,47.3584,-122.089,98042,1880,4,2.5,2.0,1760,1880,5/7/2015,0,0.0
905000.0,0,9,0.0,0.0,47.6768,-122.326,98115,2980,4,3.5,2.0,1810,2340,8/27/2014,1,0.0
440000.0,0,7,0.0,0.0,47.57100000000001,-122.392,98116,1440,4,1.0,1.0,1320,1040,3/26/2015,1,0.0
280000.0,0,7,0.0,0.0,47.3605,-122.12,98042,1630,3,1.75,1.0,1630,1100,4/28/2015,1,0.0
435000.0,0,7,0.0,0.0,47.6811,-121.915,98014,1778,3,2.5,2.0,2840,1778,7/29/2014,0,0.0
425000.0,0,8,0.0,0.0,47.5791,-122.001,98029,1930,3,2.5,2.0,1770,1930,6/24/2014,0,0.0
204950.0,0,7,0.0,0.0,47.4526,-122.284,98188,1130,2,0.75,1.0,1550,1130,8/26/2014,0,0.0
670000.0,0,7,0.0,0.0,47.6871,-122.207,98033,1650,2,1.75,1.0,2530,1000,7/14/2014,1,0.0
475000.0,0,7,0.0,0.0,47.6623,-122.339,98103,820,2,1.0,1.0,1370,820,5/7/2014,0,0.0
352000.0,0,7,0.0,0.0,47.4935,-122.332,98168,2900,5,2.5,1.0,1600,1450,3/20/2015,1,0.0
575000.0,0,7,2.0,0.0,47.6148,-122.113,98008,2330,4,1.75,1.0,2270,1260,4/9/2015,1,0.0
1730000.0,0,10,2.0,0.0,47.5472,-122.235,98040,4440,4,3.5,2.0,4240,3240,11/26/2014,1,0.0
491000.0,0,8,3.0,0.0,47.5552,-122.296,98108,1660,3,2.0,2.0,2440,1660,10/13/2014,0,0.0
750000.0,0,9,0.0,0.0,47.5982,-121.98,98075,3020,4,2.5,2.0,3100,3020,7/9/2014,0,0.0
830000.0,0,8,0.0,0.0,47.6535,-122.119,98052,1850,4,2.5,1.0,2090,1430,5/27/2014,1,0.0
1140000.0,0,10,4.0,0.0,47.5398,-121.869,98065,5960,6,3.75,2.0,3860,3900,1/9/2015,1,0.0
137124.0,0,6,0.0,0.0,47.4676,-122.134,98058,960,3,1.0,1.0,1100,960,7/9/2014,0,0.0
225000.0,0,6,0.0,0.0,47.562,-122.283,98118,1150,4,1.0,1.5,840,1150,8/13/2014,0,0.0
732600.0,0,7,0.0,0.0,47.605,-122.167,98005,2130,4,2.5,1.0,2130,1230,6/22/2014,1,0.0
818000.0,0,8,0.0,0.0,47.548,-122.154,98006,2460,4,2.25,2.0,2460,2460,3/16/2015,0,0.0
431000.0,0,9,0.0,0.0,47.3856,-122.158,98042,2360,3,2.25,1.0,2720,2360,8/20/2014,0,0.0
304000.0,0,7,0.0,0.0,47.7039,-122.344,98133,1320,2,2.25,3.0,1330,1320,10/2/2014,0,0.0
650000.0,0,7,0.0,0.0,47.6236,-122.306,98112,1910,5,2.0,1.0,1230,1010,10/21/2014,1,0.0
450000.0,0,8,0.0,0.0,47.6644,-122.13,98052,1610,2,2.0,2.0,1750,1610,4/10/2015,0,0.0
269000.0,0,7,0.0,0.0,47.5104,-122.165,98056,1610,4,1.0,1.0,1610,1610,8/22/2014,0,0.0
875000.0,0,7,0.0,0.0,47.6391,-122.205,98004,1160,3,1.0,1.0,2390,1160,12/31/2014,0,0.0
890000.0,0,8,0.0,0.0,47.5787,-122.245,98040,2870,4,2.25,1.0,2930,1480,4/29/2015,1,0.0
565000.0,0,8,0.0,0.0,47.7568,-122.141,98072,2280,4,2.5,2.0,2140,2280,10/9/2014,0,0.0
448175.0,0,8,0.0,0.0,47.6021,-122.295,98122,1370,2,2.0,2.0,1370,1150,3/13/2015,1,0.0
680000.0,0,9,0.0,0.0,47.5973,-122.018,98075,2970,5,3.0,2.0,2970,2970,9/11/2014,0,0.0
629000.0,0,8,4.0,1.0,47.3311,-122.375,98023,1460,3,1.75,2.0,1970,1120,2/6/2015,1,0.0
494000.0,0,8,0.0,0.0,47.652,-122.384,98199,1570,3,3.5,2.5,1610,1330,4/22/2015,1,0.0
1100000.0,0,9,0.0,0.0,47.6448,-122.317,98102,2880,4,3.0,2.0,2110,1920,1/27/2015,1,0.0
450000.0,0,7,0.0,0.0,47.7096,-122.202,98034,1900,5,2.5,1.0,1940,1190,1/16/2015,1,0.0
330000.0,0,8,0.0,0.0,47.4706,-122.119,98059,2020,3,1.75,1.0,1940,1320,10/30/2014,1,0.0
960000.0,0,10,3.0,0.0,47.5623,-122.106,98006,3110,4,2.5,2.0,3110,3110,8/20/2014,0,0.0
360000.0,0,9,0.0,0.0,47.3385,-122.264,98001,2390,4,2.5,2.0,2590,2390,12/24/2014,0,0.0
378000.0,0,8,0.0,0.0,47.3515,-122.006,98038,2150,3,2.5,2.0,2150,2150,8/10/2014,0,0.0
499950.0,0,7,0.0,0.0,47.5427,-122.386,98136,1340,3,1.75,1.0,1550,1090,9/12/2014,1,0.0
450000.0,0,7,0.0,0.0,47.7477,-122.17,98072,1990,3,2.5,2.0,2310,1990,7/24/2014,0,0.0
523500.0,0,7,0.0,0.0,47.5691,-122.394,98116,1600,2,2.0,1.0,1520,800,8/25/2014,1,0.0
600000.0,0,9,0.0,0.0,47.7655,-122.086,98077,2680,3,2.5,2.0,2520,2680,12/8/2014,0,0.0
290000.0,0,8,0.0,0.0,47.3737,-122.132,98042,2080,3,2.5,2.0,2190,2080,6/2/2014,0,0.0
176000.0,0,7,0.0,0.0,47.3779,-122.045,98038,1340,3,3.25,2.0,1670,1340,2/6/2015,0,0.0
885000.0,0,7,0.0,0.0,47.635,-122.353,98109,2590,3,2.0,1.5,2440,1790,9/18/2014,1,0.0
483000.0,0,7,0.0,0.0,47.6689,-122.326,98105,1240,2,1.75,1.5,1800,1240,6/24/2014,0,0.0
240000.0,0,7,0.0,0.0,47.3739,-122.148,98042,1310,3,1.0,1.0,1650,1310,5/8/2015,0,0.0
720000.0,0,8,1.0,0.0,47.6985,-122.382,98117,2530,4,2.25,1.0,2240,1530,9/25/2014,1,0.0
311000.0,0,7,0.0,0.0,47.4455,-122.169,98058,1780,4,2.5,2.0,1990,1780,11/5/2014,0,0.0
332500.0,0,7,0.0,0.0,47.5177,-122.257,98118,1600,3,2.0,1.0,2440,1600,1/2/2015,0,36.0
164950.0,0,7,0.0,0.0,47.4608,-122.34,98166,1570,3,1.75,1.0,1250,1080,6/26/2014,1,0.0
371000.0,0,7,0.0,0.0,47.4608,-122.34,98166,1570,3,1.75,1.0,1250,1080,3/23/2015,1,0.0
264500.0,0,7,0.0,0.0,47.3926,-122.168,98031,1650,3,1.75,1.0,1650,1650,1/23/2015,0,0.0
1740000.0,0,9,0.0,0.0,47.63800000000001,-122.29,98112,2920,4,2.25,2.0,4510,2260,7/5/2014,1,0.0
503000.0,0,6,2.0,0.0,47.6697,-122.29,98105,870,2,1.0,1.0,1750,870,3/30/2015,0,0.0
738000.0,0,9,0.0,0.0,47.6952,-122.327,98115,2830,4,2.5,2.0,1880,2170,10/29/2014,1,0.0
393000.0,0,7,0.0,0.0,47.6858,-122.352,98103,980,2,1.0,1.0,1260,980,9/23/2014,0,0.0
280000.0,0,7,0.0,0.0,47.5013,-122.463,98070,990,2,1.0,1.0,1730,990,4/12/2015,0,0.0
260000.0,0,8,2.0,0.0,47.3367,-122.332,98003,2360,4,2.5,1.0,2580,1530,3/25/2015,1,0.0
505000.0,0,7,2.0,0.0,47.5659,-122.389,98116,1000,2,1.0,1.0,1940,1000,4/9/2015,0,0.0
241000.0,0,7,0.0,0.0,47.353,-122.172,98030,1660,3,1.5,1.0,1900,1120,1/5/2015,1,0.0
530000.0,0,7,0.0,0.0,47.667,-122.142,98052,1520,3,1.75,1.0,2040,1520,3/16/2015,0,0.0
713000.0,0,8,2.0,0.0,47.5561,-122.266,98118,1180,1,1.0,1.5,1420,840,8/12/2014,1,0.0
487000.0,0,7,0.0,0.0,47.7289,-122.353,98133,1770,3,1.75,2.0,1680,1770,7/22/2014,0,0.0
128000.0,0,6,0.0,0.0,47.3674,-122.081,98042,980,2,1.0,1.0,980,980,11/13/2014,0,0.0
210500.0,0,7,0.0,0.0,47.3979,-122.317,98198,1840,3,1.0,1.0,2040,1040,11/13/2014,1,0.0
420000.0,0,7,0.0,0.0,47.5067,-122.163,98059,1810,3,2.5,1.0,1770,1210,1/15/2015,1,0.0
679000.0,0,8,0.0,0.0,47.6809,-122.293,98115,1780,3,2.5,2.0,1690,1780,10/30/2014,0,34.0
784950.0,0,9,0.0,0.0,47.7097,-122.107,98052,2840,4,2.75,3.0,2880,2840,12/18/2014,0,0.0
352000.0,0,9,0.0,0.0,47.3325,-122.171,98092,2650,4,2.5,2.0,2650,2650,11/19/2014,0,0.0
386000.0,0,7,0.0,0.0,47.6526,-122.384,98199,1270,3,1.5,2.0,1360,1080,6/11/2014,1,0.0
335000.0,0,7,0.0,0.0,47.5114,-122.361,98146,1260,3,1.75,1.0,1540,1260,4/30/2015,0,0.0
472500.0,0,7,0.0,0.0,47.5887,-122.065,98075,1750,3,2.0,1.0,2450,1490,6/2/2014,1,0.0
599950.0,0,8,0.0,0.0,47.7422,-122.257,98028,2680,5,2.25,1.0,2220,1340,11/3/2014,1,0.0
963990.0,0,9,0.0,0.0,47.685,-122.016,98053,3830,4,3.25,2.0,3830,3830,7/24/2014,0,0.0
735000.0,0,8,2.0,0.0,47.5969,-122.293,98144,1610,3,2.0,2.0,2540,1610,9/25/2014,0,0.0
858450.0,0,10,0.0,0.0,47.6347,-122.064,98074,3840,3,4.25,2.0,3230,3840,3/17/2015,0,0.0
665000.0,0,7,0.0,0.0,47.6711,-122.315,98105,2670,5,2.75,2.0,2460,1800,5/7/2015,1,0.0
290000.0,0,7,0.0,0.0,47.3508,-122.057,98038,2000,3,2.5,2.0,2000,2000,7/31/2014,0,0.0
250000.0,0,7,0.0,0.0,47.5263,-122.325,98108,860,2,1.0,1.0,980,860,4/13/2015,0,0.0
192500.0,0,7,0.0,0.0,47.3555,-122.175,98030,1420,3,1.75,1.0,1690,1420,10/8/2014,0,0.0
350000.0,0,8,2.0,0.0,47.4404,-122.34,98166,2060,4,2.0,1.0,1950,2060,8/25/2014,0,0.0
518000.0,0,8,0.0,0.0,47.4891,-122.141,98059,2790,4,2.5,2.0,2590,2790,3/19/2015,0,0.0
563000.0,0,7,0.0,0.0,47.6606,-122.365,98107,1410,4,1.0,1.5,1040,1410,7/1/2014,0,0.0
375000.0,0,7,0.0,0.0,47.4693,-122.266,98188,2420,4,3.0,2.0,2420,2420,10/7/2014,0,0.0
400000.0,0,8,0.0,0.0,47.698,-122.349,98103,1460,3,2.5,3.0,1430,1460,2/27/2015,0,0.0
240000.0,0,7,0.0,0.0,47.3305,-122.351,98023,2460,5,1.75,1.0,1990,1230,10/29/2014,1,0.0
317500.0,0,6,0.0,0.0,47.6088,-122.307,98122,1000,2,1.0,1.0,1940,1000,9/23/2014,0,0.0
1320000.0,0,10,0.0,0.0,47.6468,-122.151,98007,4420,5,4.0,2.0,3720,2740,2/13/2015,1,0.0
234000.0,0,6,0.0,0.0,47.4303,-122.046,98038,1240,3,1.0,1.0,1990,1240,11/10/2014,0,28.0
645000.0,0,9,0.0,0.0,47.6264,-122.092,98008,1740,3,2.5,2.0,2540,1740,5/13/2014,0,0.0
649000.0,0,7,0.0,0.0,47.6762,-122.299,98115,1280,2,1.0,1.0,1860,1200,3/9/2015,1,0.0
605000.0,0,8,0.0,0.0,47.5399,-122.07,98027,2520,4,2.5,2.0,2580,2520,4/17/2015,0,0.0
337900.0,0,7,0.0,0.0,47.7034,-122.362,98177,1500,3,3.5,3.0,1500,1500,8/21/2014,0,0.0
535000.0,0,8,0.0,0.0,47.6098,-122.292,98122,2490,3,2.75,2.0,1880,2290,2/5/2015,1,0.0
325000.0,0,7,0.0,0.0,47.5507,-122.298,98108,1530,4,1.0,1.0,1540,1130,9/22/2014,1,0.0
429950.0,0,8,0.0,0.0,47.5132,-122.157,98059,1740,4,2.25,1.0,1680,1740,12/15/2014,0,0.0
775000.0,0,9,0.0,0.0,47.7292,-122.082,98077,3550,3,2.5,2.0,3270,3550,4/16/2015,0,0.0
650000.0,0,7,0.0,0.0,47.6339,-122.282,98112,1280,2,1.0,1.0,2460,1280,7/31/2014,0,0.0
1200000.0,0,8,0.0,0.0,47.5762,-122.239,98040,2320,4,2.25,2.0,2740,2320,5/1/2015,0,0.0
275000.0,0,5,0.0,0.0,47.7497,-122.286,98155,1140,2,1.0,1.0,2200,1140,9/10/2014,0,0.0
575000.0,0,9,0.0,0.0,47.7412,-121.966,98019,3930,4,3.5,2.0,2740,3930,7/29/2014,0,0.0
540000.0,0,7,0.0,0.0,47.7634,-122.277,98155,2370,3,2.5,1.0,2170,1640,8/6/2014,1,0.0
640000.0,0,7,0.0,0.0,47.5759,-122.288,98144,2340,3,1.75,1.0,1360,1170,6/5/2014,1,0.0
275000.0,0,7,0.0,0.0,47.4469,-122.155,98058,1240,3,1.5,1.0,1670,1240,9/23/2014,0,0.0
672800.0,0,9,0.0,0.0,47.6095,-122.006,98074,2740,4,2.5,2.0,2760,2740,7/24/2014,0,0.0
495000.0,0,7,0.0,0.0,47.5942,-122.135,98007,1940,4,2.25,1.0,1460,1430,5/27/2014,1,0.0
820000.0,0,10,0.0,0.0,47.7316,-122.035,98077,2950,3,2.5,1.5,3810,2950,9/26/2014,0,0.0
475000.0,0,7,0.0,0.0,47.7707,-122.273,98155,1980,4,2.75,1.0,2080,1980,6/9/2014,0,0.0
1280000.0,0,10,4.0,0.0,47.6995,-122.397,98117,2850,4,2.0,1.0,2810,1450,5/20/2014,1,0.0
380000.0,0,7,0.0,0.0,47.7419,-122.073,98077,1160,3,1.0,1.0,1160,1160,4/29/2015,0,0.0
397500.0,0,8,0.0,0.0,47.4396,-122.162,98058,2130,3,2.0,1.0,2580,2130,8/20/2014,0,0.0
352000.0,0,7,2.0,0.0,47.532,-122.285,98118,2420,5,2.5,1.0,2210,1620,5/7/2014,1,0.0
893880.0,0,8,0.0,0.0,47.565,-122.144,98006,2820,6,2.5,1.0,2070,1430,4/13/2015,1,0.0
635000.0,0,8,0.0,0.0,47.6101,-122.047,98074,3710,5,3.25,2.0,1720,2510,9/16/2014,1,0.0
420000.0,0,7,0.0,0.0,47.7166,-122.236,98034,1770,3,2.25,2.0,1650,1770,5/7/2014,0,0.0
503000.0,0,7,0.0,0.0,47.6748,-122.371,98107,1260,3,2.0,1.0,1710,750,3/21/2015,1,0.0
689000.0,0,7,2.0,0.0,47.4899,-122.359,98146,2330,2,1.75,1.0,2560,1220,9/9/2014,1,0.0
749500.0,0,7,0.0,0.0,47.6551,-122.344,98103,2490,4,2.75,1.5,1420,1610,9/2/2014,1,0.0
1150000.0,0,9,0.0,0.0,47.6408,-122.153,98005,4090,6,3.75,2.0,2980,3100,10/6/2014,1,0.0
563500.0,0,8,0.0,0.0,47.7392,-121.966,98019,2800,4,2.5,2.0,2810,2800,6/9/2014,0,0.0
480000.0,0,8,0.0,0.0,47.7649,-122.253,98028,2440,4,3.0,2.0,2380,1890,6/30/2014,1,0.0
374950.0,0,9,1.0,0.0,47.3204,-122.387,98023,2540,4,3.0,1.0,2540,1620,4/22/2015,1,0.0
308950.0,0,7,0.0,0.0,47.3675,-122.02,98038,1600,3,2.5,2.0,1760,1600,4/10/2015,0,0.0
445000.0,0,7,0.0,0.0,47.542,-122.364,98106,2680,4,2.75,1.0,1240,1340,9/17/2014,1,0.0
237200.0,0,7,0.0,0.0,47.3642,-122.109,98042,1220,3,1.5,1.0,1220,1220,4/21/2015,0,0.0
453500.0,0,7,0.0,0.0,47.72,-122.317,98125,1550,3,1.75,1.5,1050,1550,9/2/2014,0,0.0
616500.0,0,7,0.0,0.0,47.6886,-122.309,98115,2080,3,2.0,1.0,1620,1040,5/7/2015,1,0.0
1250000.0,0,10,0.0,0.0,47.6012,-122.022,98075,5000,5,5.0,2.0,3030,5000,8/6/2014,0,0.0
396000.0,0,5,0.0,0.0,47.6923,-122.369,98117,630,1,1.0,1.0,1390,630,4/7/2015,0,0.0
210000.0,0,6,0.0,0.0,47.5015,-122.349,98146,1070,3,1.0,1.0,1050,1070,7/8/2014,0,0.0
539000.0,0,7,0.0,0.0,47.5689,-122.386,98116,1900,2,1.75,1.0,1370,1200,10/1/2014,1,0.0
605000.0,0,8,0.0,0.0,47.4358,-122.344,98166,2960,3,2.5,2.0,2740,2960,8/25/2014,0,0.0
437500.0,0,6,0.0,0.0,47.6933,-122.361,98117,1490,3,2.0,2.0,1500,1490,7/7/2014,0,0.0
215000.0,0,7,0.0,0.0,47.3926,-122.208,98031,1500,3,1.5,1.0,1790,1500,7/16/2014,0,0.0
440000.0,0,7,0.0,0.0,47.5326,-121.879,98065,2410,4,2.5,2.0,2410,2410,6/18/2014,0,0.0
